ID,Strain,Counts,total_counts,rel_counts,bac_copies,bac_copies_raw,Ct_Mean_bac,Ct_SD_bac,abs_counts_org,limit_passed,Type,Experiment,Plate,CommunityCombo,Treatment,Notes,present,spec_name,spec_name_uniq,Treatment_simp,total_reads,sample_geq,abs_counts,geq_passed,is_low,arrival
1-3_10,ESL0825,581,28527,0.0203666701721176,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,100985403.179615,Yes,bee,1,1,1,A1-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AB,28527,173813.086367669,100985403.179615,1,No,first
1-3_10,ESL0820,70,28527,0.00245381568338767,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,12166916.0457368,Yes,bee,1,1,1,A1-B1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AB,28527,173813.086367669,12166916.0457368,1,No,second
1-3_10,ESL0822,108,28527,0.00378588705436954,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,18771813.3277082,Yes,bee,1,1,1,A1-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AB,28527,173813.086367669,18771813.3277082,1,No,first
1-3_10,ESL0170,42,28527,0.0014722894100326,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,7300149.62744208,Yes,bee,1,1,1,A1-B1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AB,28527,173813.086367669,7300149.62744208,1,No,second
1-3_10,ESL0824,240,28527,0.00841308234304343,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,41715140.7282404,Yes,bee,1,1,1,A1-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AB,28527,173813.086367669,41715140.7282404,1,No,first
1-3_10,ESL0198,68,28527,0.00238370666386231,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,11819289.8730015,Yes,bee,1,1,1,A1-B1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AB,28527,173813.086367669,11819289.8730015,1,No,second
1-3_10,ESL0827,163,28527,0.005713885091317,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,28331533.07793,Yes,bee,1,1,1,A1-B1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AB,28527,173813.086367669,28331533.07793,1,No,first
1-3_10,ESL0199,55,28527,0.00192799803694745,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,9559719.75022177,Yes,bee,1,1,1,A1-B1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AB,28527,173813.086367669,9559719.75022177,1,No,second
1-3_10,ESL0200,0,28527,0,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,0,Yes,bee,1,1,1,A1-B1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AB,28527,173813.086367669,0,0,No,first
1-3_10,ESL0819,22,28527,0.000771199214778981,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,3823887.90008871,Yes,bee,1,1,1,A1-B1,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AB,28527,173813.086367669,3823887.90008871,1,No,second
1-3_10,ESL0197,2,28527,7.01090195253619e-05,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,347626.172735337,Yes,bee,1,1,1,A1-B1,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AB,28527,173813.086367669,347626.172735337,1,No,both
1-3_10,ESL0394,1822,28527,0.0638693167876047,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,316687443.361892,Yes,bee,1,1,1,A1-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AB,28527,173813.086367669,316687443.361892,1,No,second
1-3_10,ESL0295,0,28527,0,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,0,Yes,bee,1,1,1,A1-B1,,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AB,28527,173813.086367669,0,0,No,first
1-3_10,ESL1028,231,28527,0.0080975917551793,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,40150822.9509314,Yes,bee,1,1,1,A1-B1,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AB,28527,173813.086367669,40150822.9509314,1,No,both
1-3_10,ESL0263,3427,28527,0.120131804956708,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,595657446.982,Yes,bee,1,1,1,A1-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AB,28527,173813.086367669,595657446.982,1,No,second
1-3_10,ESL0185,5322,28527,0.186560100956988,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,925033245.648732,Yes,bee,1,1,1,A1-B1,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AB,28527,173813.086367669,925033245.648732,1,No,first
1-3_10,ESL0183,4194,28527,0.147018613944684,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,728972084.226002,Yes,bee,1,1,1,A1-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AB,28527,173813.086367669,728972084.226002,1,No,first
1-3_10,ESL0835,20,28527,0.000701090195253619,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,3476261.72735337,Yes,bee,1,1,1,A1-B1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AB,28527,173813.086367669,3476261.72735337,1,No,second
1-3_10,ESL0184,0,28527,0,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,0,Yes,bee,1,1,1,A1-B1,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AB,28527,173813.086367669,0,0,No,first
1-3_10,ESL0350,353,28527,0.0123742419462264,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,61356019.487787,Yes,bee,1,1,1,A1-B1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AB,28527,173813.086367669,61356019.487787,1,No,second
1-3_10,ESL0186,11731,28527,0.41122445402601,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,2039001316.17912,Yes,bee,1,1,1,A1-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AB,28527,173813.086367669,2039001316.17912,1,No,first
1-3_10,ESL0261,39,28527,0.00136712588074456,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,6778710.36833907,Yes,bee,1,1,1,A1-B1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AB,28527,173813.086367669,6778710.36833907,1,No,second
1-3_10,unknown,37,28527,0.0012970168612192,4958365914.81048,3672863.64060035,14.6631774902344,0.147337257862091,6431084.19560374,Yes,bee,1,1,1,A1-B1,,1,NA,NA (unknown),AB,28527,173813.086367669,6431084.19560374,1,No,NA
1-4_1,ESL0825,5,1731,0.00288850375505488,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,14235173.1613759,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),BA,1731,2847034.63227518,14235173.1613759,1,No,second
1-4_1,ESL0820,92,1731,0.0531484690930098,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,261927186.169316,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),BA,1731,2847034.63227518,261927186.169316,1,No,first
1-4_1,ESL0822,0,1731,0,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),BA,1731,2847034.63227518,0,0,No,second
1-4_1,ESL0170,40,1731,0.0231080300404391,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,113881385.291007,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),BA,1731,2847034.63227518,113881385.291007,1,No,first
1-4_1,ESL0824,0,1731,0,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),BA,1731,2847034.63227518,0,0,No,second
1-4_1,ESL0198,52,1731,0.0300404390525708,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,148045800.878309,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),BA,1731,2847034.63227518,148045800.878309,1,No,first
1-4_1,ESL0827,0,1731,0,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),BA,1731,2847034.63227518,0,0,No,second
1-4_1,ESL0199,29,1731,0.0167533217793183,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,82564004.3359801,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),BA,1731,2847034.63227518,82564004.3359801,1,No,first
1-4_1,ESL0200,0,1731,0,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),BA,1731,2847034.63227518,0,0,No,second
1-4_1,ESL0819,12,1731,0.00693240901213172,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,34164415.5873021,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),BA,1731,2847034.63227518,34164415.5873021,1,No,first
1-4_1,ESL0197,0,1731,0,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),BA,1731,2847034.63227518,0,0,No,both
1-4_1,ESL0394,455,1731,0.262853841709994,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,1295400757.68521,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),BA,1731,2847034.63227518,1295400757.68521,1,No,first
1-4_1,ESL0295,13,1731,0.00751010976314269,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,37011450.2195773,Yes,bee,1,1,1,B1-A1,,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),BA,1731,2847034.63227518,37011450.2195773,1,No,second
1-4_1,ESL1028,10,1731,0.00577700751010976,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,28470346.3227518,Yes,bee,1,1,1,B1-A1,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),BA,1731,2847034.63227518,28470346.3227518,1,No,both
1-4_1,ESL0263,332,1731,0.191796649335644,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,945215497.915359,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),BA,1731,2847034.63227518,945215497.915359,1,No,first
1-4_1,ESL0185,0,1731,0,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,0,Yes,bee,1,1,1,B1-A1,,0,Lactobacillus apis,Lactobacillus apis (ESL0185),BA,1731,2847034.63227518,0,0,No,second
1-4_1,ESL0183,0,1731,0,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,0,Yes,bee,1,1,1,B1-A1,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),BA,1731,2847034.63227518,0,0,No,second
1-4_1,ESL0835,234,1731,0.135181975736568,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,666206103.952391,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),BA,1731,2847034.63227518,666206103.952391,1,No,first
1-4_1,ESL0184,0,1731,0,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,0,Yes,bee,1,1,1,B1-A1,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),BA,1731,2847034.63227518,0,0,No,second
1-4_1,ESL0350,427,1731,0.246678220681687,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,1215683787.9815,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),BA,1731,2847034.63227518,1215683787.9815,1,No,first
1-4_1,ESL0186,0,1731,0,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,0,Yes,bee,1,1,1,B1-A1,,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),BA,1731,2847034.63227518,0,0,No,second
1-4_1,ESL0261,30,1731,0.0173310225303293,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,85411038.9682553,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),BA,1731,2847034.63227518,85411038.9682553,1,No,first
1-4_1,unknown,0,1731,0,4928216948.46833,3650531.07293951,14.6721658706665,0.080101415514946,0,Yes,bee,1,1,1,B1-A1,,0,NA,NA (unknown),BA,1731,2847034.63227518,0,0,No,NA
1-4_2,ESL0825,6,2209,0.00271616115889543,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,11373509.4770435,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),BA,2209,1895584.91284058,11373509.4770435,1,No,second
1-4_2,ESL0820,88,2209,0.0398370303304663,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,166811472.329971,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),BA,2209,1895584.91284058,166811472.329971,1,No,first
1-4_2,ESL0822,0,2209,0,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),BA,2209,1895584.91284058,0,0,No,second
1-4_2,ESL0170,48,2209,0.0217292892711634,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,90988075.816348,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),BA,2209,1895584.91284058,90988075.816348,1,No,first
1-4_2,ESL0824,12,2209,0.00543232231779086,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,22747018.954087,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),BA,2209,1895584.91284058,22747018.954087,1,No,second
1-4_2,ESL0198,121,2209,0.0547759167043911,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,229365774.453711,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),BA,2209,1895584.91284058,229365774.453711,1,No,first
1-4_2,ESL0827,0,2209,0,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),BA,2209,1895584.91284058,0,0,No,second
1-4_2,ESL0199,50,2209,0.0226346763241286,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,94779245.6420292,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),BA,2209,1895584.91284058,94779245.6420292,1,No,first
1-4_2,ESL0200,0,2209,0,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),BA,2209,1895584.91284058,0,0,No,second
1-4_2,ESL0819,23,2209,0.0104119511090991,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,43598452.9953334,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),BA,2209,1895584.91284058,43598452.9953334,1,No,first
1-4_2,ESL0197,22,2209,0.00995925758261657,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,41702868.0824929,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),BA,2209,1895584.91284058,41702868.0824929,1,No,both
1-4_2,ESL0394,620,2209,0.280669986419194,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,1175262645.96116,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),BA,2209,1895584.91284058,1175262645.96116,1,No,first
1-4_2,ESL0295,36,2209,0.0162969669533726,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,68241056.862261,Yes,bee,1,1,1,B1-A1,,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),BA,2209,1895584.91284058,68241056.862261,1,No,second
1-4_2,ESL1028,5,2209,0.00226346763241286,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,9477924.56420292,Yes,bee,1,1,1,B1-A1,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),BA,2209,1895584.91284058,9477924.56420292,1,No,both
1-4_2,ESL0263,133,2209,0.060208239022182,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,252112793.407798,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),BA,2209,1895584.91284058,252112793.407798,1,No,first
1-4_2,ESL0185,3,2209,0.00135808057944771,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,5686754.73852175,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),BA,2209,1895584.91284058,5686754.73852175,1,No,second
1-4_2,ESL0183,0,2209,0,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,0,Yes,bee,1,1,1,B1-A1,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),BA,2209,1895584.91284058,0,0,No,second
1-4_2,ESL0835,294,2209,0.133091896785876,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,557301964.375132,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),BA,2209,1895584.91284058,557301964.375132,1,No,first
1-4_2,ESL0184,0,2209,0,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,0,Yes,bee,1,1,1,B1-A1,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),BA,2209,1895584.91284058,0,0,No,second
1-4_2,ESL0350,695,2209,0.314622000905387,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,1317431514.42421,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),BA,2209,1895584.91284058,1317431514.42421,1,No,first
1-4_2,ESL0186,5,2209,0.00226346763241286,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,9477924.56420292,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),BA,2209,1895584.91284058,9477924.56420292,1,No,second
1-4_2,ESL0261,48,2209,0.0217292892711634,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,90988075.816348,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),BA,2209,1895584.91284058,90988075.816348,1,No,first
1-4_2,unknown,0,2209,0,4187347072.46485,3101738.57219618,14.9122543334961,0.304096281528473,0,Yes,bee,1,1,1,B1-A1,,0,NA,NA (unknown),BA,2209,1895584.91284058,0,0,No,NA
1-4_3,ESL0825,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),BA,2073,6160439.44864703,0,0,No,second
1-4_3,ESL0820,2,2073,0.000964785335262904,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,12320878.8972941,Yes,bee,1,1,1,B1-A1,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),BA,2073,6160439.44864703,12320878.8972941,1,No,first
1-4_3,ESL0822,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),BA,2073,6160439.44864703,0,0,No,second
1-4_3,ESL0170,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),BA,2073,6160439.44864703,0,0,No,first
1-4_3,ESL0824,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),BA,2073,6160439.44864703,0,0,No,second
1-4_3,ESL0198,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),BA,2073,6160439.44864703,0,0,No,first
1-4_3,ESL0827,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),BA,2073,6160439.44864703,0,0,No,second
1-4_3,ESL0199,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),BA,2073,6160439.44864703,0,0,No,first
1-4_3,ESL0200,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),BA,2073,6160439.44864703,0,0,No,second
1-4_3,ESL0819,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),BA,2073,6160439.44864703,0,0,No,first
1-4_3,ESL0197,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),BA,2073,6160439.44864703,0,0,No,both
1-4_3,ESL0394,1112,2073,0.536420646406175,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,6850408666.8955,Yes,bee,1,1,1,B1-A1,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),BA,2073,6160439.44864703,6850408666.8955,1,No,first
1-4_3,ESL0295,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),BA,2073,6160439.44864703,0,0,No,second
1-4_3,ESL1028,0,2073,0,12770590977.0453,9459697.02003357,13.2689085006714,0.0707444697618484,0,Yes,bee,1,1,1,B1-A1,,0,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),BA,2073,6160439.44864703,0,0,No,both
